source_path,proposed_destination,filename,record_type,authority_layer,lifecycle,access,governing_source,supersedes,superseded_by,duplicate_status,reference_risk,rationale,confidence,owner_decision_required
docs/JULY_03_OPERATING_SEQUENCE_COMPLETION_RESULT_2026-07-03.md,docs/GBP/assessments/JULY_03_OPERATING_SEQUENCE_COMPLETION_RESULT_2026-07-03.md,JULY_03_OPERATING_SEQUENCE_COMPLETION_RESULT_2026-07-03.md,operating_model,MOB,active_supporting,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/JULY_03_WEEKLY_CADENCE_CLOSEOUT_2026-07-03.md,docs/GBP/assessments/JULY_03_WEEKLY_CADENCE_CLOSEOUT_2026-07-03.md,JULY_03_WEEKLY_CADENCE_CLOSEOUT_2026-07-03.md,operating_model,MOB,review_held,public,docs/NUNN_CORPORATION_MASTER_OPERATING_BINDER_2026-06-15.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/JULY_04_HOLIDAY_SHUTDOWN_HOLD_2026-07-04.md,docs/governance/JULY_04_HOLIDAY_SHUTDOWN_HOLD_2026-07-04.md,JULY_04_HOLIDAY_SHUTDOWN_HOLD_2026-07-04.md,cadence,sentinel_ai,review_held,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/JULY_05_CADENCE_INDEX_2026-07-05.md,docs/GBP/assessments/JULY_05_CADENCE_INDEX_2026-07-05.md,JULY_05_CADENCE_INDEX_2026-07-05.md,operating_model,MOB,superseded,public,docs/NUNN_CORPORATION_MASTER_OPERATING_BINDER_2026-06-15.md,d by Sunday cadence view for current queueing |,Sunday cadence view for current queueing |,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/JULY_05_DAILY_AND_WEEKLY_CADENCE_CLOSEOUT_2026-07-05.md,docs/GBP/assessments/JULY_05_DAILY_AND_WEEKLY_CADENCE_CLOSEOUT_2026-07-05.md,JULY_05_DAILY_AND_WEEKLY_CADENCE_CLOSEOUT_2026-07-05.md,operating_model,MOB,review_held,public,docs/NUNN_CORPORATION_MASTER_OPERATING_BINDER_2026-06-15.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/JULY_05_EXECUTIVE_MOB_BOARD_COMPARISON_2026-07-05.md,docs/GBP/assessments/JULY_05_EXECUTIVE_MOB_BOARD_COMPARISON_2026-07-05.md,JULY_05_EXECUTIVE_MOB_BOARD_COMPARISON_2026-07-05.md,operating_model,MOB,review_held,public,docs/NUNN_CORPORATION_MASTER_OPERATING_BINDER_2026-06-15.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/JULY_05_MOB_DRIFT_REPORT_2026-07-05.md,docs/GBP/assessments/JULY_05_MOB_DRIFT_REPORT_2026-07-05.md,JULY_05_MOB_DRIFT_REPORT_2026-07-05.md,operating_model,MOB,review_held,public,docs/NUNN_CORPORATION_MASTER_OPERATING_BINDER_2026-06-15.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/JULY_MONTHLY_OPERATING_BRIEF_2026-07-01.md,docs/GBP/doctrine/JULY_MONTHLY_OPERATING_BRIEF_2026-07-01.md,JULY_MONTHLY_OPERATING_BRIEF_2026-07-01.md,doctrine,MOB,canonical_active,public,docs/NUNN_CORPORATION_MASTER_OPERATING_BINDER_2026-06-15.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/JULY_MONTHLY_OPERATING_CADENCE_START_2026-07-01.md,docs/GBP/assessments/JULY_MONTHLY_OPERATING_CADENCE_START_2026-07-01.md,JULY_MONTHLY_OPERATING_CADENCE_START_2026-07-01.md,operating_model,MOB,active_supporting,public,docs/NUNN_CORPORATION_MASTER_OPERATING_BINDER_2026-06-15.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/JULY_PRIORITY_QUEUE_DEEP_DIVE_DECISION_PACKETS_2026-06-30.md,docs/GBP/assessments/JULY_PRIORITY_QUEUE_DEEP_DIVE_DECISION_PACKETS_2026-06-30.md,JULY_PRIORITY_QUEUE_DEEP_DIVE_DECISION_PACKETS_2026-06-30.md,operating_model,MOB,review_held,held,docs/NUNN_CORPORATION_MASTER_OPERATING_BINDER_2026-06-15.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/JULY_PRIORITY_QUEUE_READINESS_PACKET_2026-06-30.md,docs/GBP/assessments/JULY_PRIORITY_QUEUE_READINESS_PACKET_2026-06-30.md,JULY_PRIORITY_QUEUE_READINESS_PACKET_2026-06-30.md,operating_model,MOB,review_held,held,docs/NUNN_CORPORATION_MASTER_OPERATING_BINDER_2026-06-15.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/JULY_PRIORITY_QUEUE_READINESS_PROCESSING_RESULT_2026-06-30.md,docs/GBP/assessments/JULY_PRIORITY_QUEUE_READINESS_PROCESSING_RESULT_2026-06-30.md,JULY_PRIORITY_QUEUE_READINESS_PROCESSING_RESULT_2026-06-30.md,operating_model,MOB,review_held,held,docs/NUNN_CORPORATION_MASTER_OPERATING_BINDER_2026-06-15.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/JULY_QUEUE_ORDER_AND_FIRST_ACTION_APPROVAL_RESULT_2026-06-30.md,docs/governance/JULY_QUEUE_ORDER_AND_FIRST_ACTION_APPROVAL_RESULT_2026-06-30.md,JULY_QUEUE_ORDER_AND_FIRST_ACTION_APPROVAL_RESULT_2026-06-30.md,approval_result,sentinel_ai,active_supporting,internal,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/JUNE_30_CURRENT_TRUTH_REESTABLISHMENT_2026-06-30.md,docs/governance/JUNE_30_CURRENT_TRUTH_REESTABLISHMENT_2026-06-30.md,JUNE_30_CURRENT_TRUTH_REESTABLISHMENT_2026-06-30.md,operating_model,sentinel_ai,active_supporting,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/JUNE_30_DAILY_CLOSEOUT_AND_TOMORROW_START_2026-06-30.md,docs/governance/JUNE_30_DAILY_CLOSEOUT_AND_TOMORROW_START_2026-06-30.md,JUNE_30_DAILY_CLOSEOUT_AND_TOMORROW_START_2026-06-30.md,cadence,sentinel_ai,active_supporting,internal,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/JUNE_CLOSEOUT_AND_RUNTIME_ALIGNMENT_SCAN_2026-07-06.md,docs/GBP/doctrine/JUNE_CLOSEOUT_AND_RUNTIME_ALIGNMENT_SCAN_2026-07-06.md,JUNE_CLOSEOUT_AND_RUNTIME_ALIGNMENT_SCAN_2026-07-06.md,policy,MOB,review_held,public,docs/NUNN_CORPORATION_MASTER_OPERATING_BINDER_2026-06-15.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/LIVE_PROOF_HEALTH_RETRY_RESULT_2026-06-30.md,docs/governance/LIVE_PROOF_HEALTH_RETRY_RESULT_2026-06-30.md,LIVE_PROOF_HEALTH_RETRY_RESULT_2026-06-30.md,operating_model,sentinel_ai,archive_candidate,internal,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/LIVE_PROOF_HEALTH_VERIFICATION_RESULT_2026-06-30.md,docs/governance/LIVE_PROOF_HEALTH_VERIFICATION_RESULT_2026-06-30.md,LIVE_PROOF_HEALTH_VERIFICATION_RESULT_2026-06-30.md,review_result,sentinel_ai,review_held,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/LOCAL_SENTINEL_AI_GOVERNANCE_CONTINUITY_RESULT_2026-07-03.md,docs/governance/LOCAL_SENTINEL_AI_GOVERNANCE_CONTINUITY_RESULT_2026-07-03.md,LOCAL_SENTINEL_AI_GOVERNANCE_CONTINUITY_RESULT_2026-07-03.md,policy,sentinel_ai,review_held,protected,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/LOCAL_SENTINEL_AI_NEXT_STEPS_PROCESSING_AND_QUALITY_EVALUATION_2026-07-03.md,docs/governance/LOCAL_SENTINEL_AI_NEXT_STEPS_PROCESSING_AND_QUALITY_EVALUATION_2026-07-03.md,LOCAL_SENTINEL_AI_NEXT_STEPS_PROCESSING_AND_QUALITY_EVALUATION_2026-07-03.md,policy,sentinel_ai,historical,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/LOCAL_SENTINEL_DOCKING_ASSET_CLASSIFICATION_RESULT_2026-07-03.md,docs/governance/LOCAL_SENTINEL_DOCKING_ASSET_CLASSIFICATION_RESULT_2026-07-03.md,LOCAL_SENTINEL_DOCKING_ASSET_CLASSIFICATION_RESULT_2026-07-03.md,policy,sentinel_ai,review_held,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/LOCAL_SENTINEL_LIGHT_QUANTITATIVE_NEXT_STEPS_RESULT_2026-07-03.md,docs/governance/LOCAL_SENTINEL_LIGHT_QUANTITATIVE_NEXT_STEPS_RESULT_2026-07-03.md,LOCAL_SENTINEL_LIGHT_QUANTITATIVE_NEXT_STEPS_RESULT_2026-07-03.md,policy,sentinel_ai,review_held,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MAIN_ENTITY_INQUIRY_PORTAL_ACTIVATION_REVIEW_2026-06-18.md,docs/governance/MAIN_ENTITY_INQUIRY_PORTAL_ACTIVATION_REVIEW_2026-06-18.md,MAIN_ENTITY_INQUIRY_PORTAL_ACTIVATION_REVIEW_2026-06-18.md,operating_model,sentinel_ai,review_held,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MAIN_ENTITY_INQUIRY_PORTAL_ACTIVATION_REVIEW_RESULT_2026-06-18.md,docs/governance/MAIN_ENTITY_INQUIRY_PORTAL_ACTIVATION_REVIEW_RESULT_2026-06-18.md,MAIN_ENTITY_INQUIRY_PORTAL_ACTIVATION_REVIEW_RESULT_2026-06-18.md,approval_result,sentinel_ai,review_held,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MAIN_ENTITY_INQUIRY_PORTAL_REVIEW_RESULT_2026-06-15.md,docs/governance/MAIN_ENTITY_INQUIRY_PORTAL_REVIEW_RESULT_2026-06-15.md,MAIN_ENTITY_INQUIRY_PORTAL_REVIEW_RESULT_2026-06-15.md,cadence,sentinel_ai,active_supporting,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MICROSOFT_SENTINEL.md,docs/governance/MICROSOFT_SENTINEL.md,MICROSOFT_SENTINEL.md,template,sentinel_ai,active_supporting,restricted,needs_owner_mapping,,,none,high,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MICROSOFT_SENTINEL_ALIGNMENT_PACKET_REVIEW_2026-05-30.md,docs/governance/MICROSOFT_SENTINEL_ALIGNMENT_PACKET_REVIEW_2026-05-30.md,MICROSOFT_SENTINEL_ALIGNMENT_PACKET_REVIEW_2026-05-30.md,operating_model,sentinel_ai,active_supporting,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MICROSOFT_SENTINEL_ANALYTICS_RULE_DESIGN_ONLY_REQUEST_2026-05-30.md,docs/governance/MICROSOFT_SENTINEL_ANALYTICS_RULE_DESIGN_ONLY_REQUEST_2026-05-30.md,MICROSOFT_SENTINEL_ANALYTICS_RULE_DESIGN_ONLY_REQUEST_2026-05-30.md,policy,sentinel_ai,review_held,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MICROSOFT_SENTINEL_APPROVED_SCOPE_AND_RECOMMENDATION_REVIEW_2026-05-31.md,docs/governance/MICROSOFT_SENTINEL_APPROVED_SCOPE_AND_RECOMMENDATION_REVIEW_2026-05-31.md,MICROSOFT_SENTINEL_APPROVED_SCOPE_AND_RECOMMENDATION_REVIEW_2026-05-31.md,operating_model,sentinel_ai,review_held,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MICROSOFT_SENTINEL_AUTONOMOUS_REVIEW_COMMAND_ENVELOPE_2026-05-30.md,docs/governance/MICROSOFT_SENTINEL_AUTONOMOUS_REVIEW_COMMAND_ENVELOPE_2026-05-30.md,MICROSOFT_SENTINEL_AUTONOMOUS_REVIEW_COMMAND_ENVELOPE_2026-05-30.md,template,sentinel_ai,review_held,held,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MICROSOFT_SENTINEL_AUTONOMOUS_REVIEW_RESULT_2026-05-30.md,docs/governance/MICROSOFT_SENTINEL_AUTONOMOUS_REVIEW_RESULT_2026-05-30.md,MICROSOFT_SENTINEL_AUTONOMOUS_REVIEW_RESULT_2026-05-30.md,review_result,sentinel_ai,active_supporting,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MICROSOFT_SENTINEL_DAILY_CADENCE_CLOSEOUT_2026-05-31.md,docs/governance/MICROSOFT_SENTINEL_DAILY_CADENCE_CLOSEOUT_2026-05-31.md,MICROSOFT_SENTINEL_DAILY_CADENCE_CLOSEOUT_2026-05-31.md,operating_model,sentinel_ai,review_held,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MICROSOFT_SENTINEL_DIAGNOSTIC_SETTINGS_IMPLEMENTATION_AUTHORITY_PACKET_2026-06-01.md,docs/governance/MICROSOFT_SENTINEL_DIAGNOSTIC_SETTINGS_IMPLEMENTATION_AUTHORITY_PACKET_2026-06-01.md,MICROSOFT_SENTINEL_DIAGNOSTIC_SETTINGS_IMPLEMENTATION_AUTHORITY_PACKET_2026-06-01.md,operating_model,sentinel_ai,review_held,held,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MICROSOFT_SENTINEL_HOLD_AND_OBSERVE_2026-05-30.md,docs/governance/MICROSOFT_SENTINEL_HOLD_AND_OBSERVE_2026-05-30.md,MICROSOFT_SENTINEL_HOLD_AND_OBSERVE_2026-05-30.md,evidence,sentinel_ai,review_held,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MICROSOFT_SENTINEL_IMPLEMENTATION_AUTHORITY_PACKET_2026-05-30.md,docs/governance/MICROSOFT_SENTINEL_IMPLEMENTATION_AUTHORITY_PACKET_2026-05-30.md,MICROSOFT_SENTINEL_IMPLEMENTATION_AUTHORITY_PACKET_2026-05-30.md,approval_result,sentinel_ai,review_held,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MICROSOFT_SENTINEL_MORNING_DECISION_POINTS_2026-05-30.md,docs/governance/MICROSOFT_SENTINEL_MORNING_DECISION_POINTS_2026-05-30.md,MICROSOFT_SENTINEL_MORNING_DECISION_POINTS_2026-05-30.md,operating_model,sentinel_ai,review_held,held,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MICROSOFT_SENTINEL_NEXT_DECISION_GATE_2026-05-30.md,docs/governance/MICROSOFT_SENTINEL_NEXT_DECISION_GATE_2026-05-30.md,MICROSOFT_SENTINEL_NEXT_DECISION_GATE_2026-05-30.md,approval_result,sentinel_ai,review_held,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MICROSOFT_SENTINEL_OBSERVABILITY_ALIGNMENT_REVIEW_2026-05-29.md,docs/governance/MICROSOFT_SENTINEL_OBSERVABILITY_ALIGNMENT_REVIEW_2026-05-29.md,MICROSOFT_SENTINEL_OBSERVABILITY_ALIGNMENT_REVIEW_2026-05-29.md,evidence,sentinel_ai,active_supporting,protected,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MICROSOFT_SENTINEL_OBSERVABILITY_SEQUENCE_REVIEW_2026-05-30.md,docs/governance/MICROSOFT_SENTINEL_OBSERVABILITY_SEQUENCE_REVIEW_2026-05-30.md,MICROSOFT_SENTINEL_OBSERVABILITY_SEQUENCE_REVIEW_2026-05-30.md,operating_model,sentinel_ai,review_held,held,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MICROSOFT_SENTINEL_OUTSTANDING_PRECONDITIONS_CLOSEOUT_2026-05-30.md,docs/governance/MICROSOFT_SENTINEL_OUTSTANDING_PRECONDITIONS_CLOSEOUT_2026-05-30.md,MICROSOFT_SENTINEL_OUTSTANDING_PRECONDITIONS_CLOSEOUT_2026-05-30.md,operating_model,sentinel_ai,review_held,held,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MICROSOFT_SENTINEL_PHASE1_ACCEPTANCE_PACKET_2026-05-29.md,docs/governance/MICROSOFT_SENTINEL_PHASE1_ACCEPTANCE_PACKET_2026-05-29.md,MICROSOFT_SENTINEL_PHASE1_ACCEPTANCE_PACKET_2026-05-29.md,evidence,sentinel_ai,review_held,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MICROSOFT_SENTINEL_PHASE1_ACCEPTANCE_REVIEW_2026-05-30.md,docs/governance/MICROSOFT_SENTINEL_PHASE1_ACCEPTANCE_REVIEW_2026-05-30.md,MICROSOFT_SENTINEL_PHASE1_ACCEPTANCE_REVIEW_2026-05-30.md,evidence,sentinel_ai,review_held,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MICROSOFT_SENTINEL_PLANNING_WAR_ROOM_SCAN_2026-05-30.md,docs/governance/MICROSOFT_SENTINEL_PLANNING_WAR_ROOM_SCAN_2026-05-30.md,MICROSOFT_SENTINEL_PLANNING_WAR_ROOM_SCAN_2026-05-30.md,operating_model,sentinel_ai,review_held,held,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MICROSOFT_SENTINEL_READ_ONLY_AZURE_DISCOVERY_RESULT_2026-05-30.md,docs/governance/MICROSOFT_SENTINEL_READ_ONLY_AZURE_DISCOVERY_RESULT_2026-05-30.md,MICROSOFT_SENTINEL_READ_ONLY_AZURE_DISCOVERY_RESULT_2026-05-30.md,approval_result,sentinel_ai,active_supporting,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MINIMUM_FIRST_GOVERNMENT_OUTCOME_IDENTITY_AND_OUTCOME_PROCESSING_RESULT_2026-06-18.md,docs/governance/MINIMUM_FIRST_GOVERNMENT_OUTCOME_IDENTITY_AND_OUTCOME_PROCESSING_RESULT_2026-06-18.md,MINIMUM_FIRST_GOVERNMENT_OUTCOME_IDENTITY_AND_OUTCOME_PROCESSING_RESULT_2026-06-18.md,operating_model,sentinel_ai,active_supporting,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MISSION_CONTROL_COCKPIT_CHECKIN_2026-07-02.md,docs/governance/MISSION_CONTROL_COCKPIT_CHECKIN_2026-07-02.md,MISSION_CONTROL_COCKPIT_CHECKIN_2026-07-02.md,evidence,sentinel_ai,active_supporting,protected,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MISSION_CONTROL_ROUTE_CLASSIFICATION_PUBLIC_PROTECTED_INTERNAL_HELD_2026-07-06.md,docs/governance/MISSION_CONTROL_ROUTE_CLASSIFICATION_PUBLIC_PROTECTED_INTERNAL_HELD_2026-07-06.md,MISSION_CONTROL_ROUTE_CLASSIFICATION_PUBLIC_PROTECTED_INTERNAL_HELD_2026-07-06.md,policy,sentinel_ai,active_supporting,protected,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MISSION_CONTROL_SECURITY_AND_PLATFORM_REVIEW_GATE_2026-07-06.md,docs/governance/MISSION_CONTROL_SECURITY_AND_PLATFORM_REVIEW_GATE_2026-07-06.md,MISSION_CONTROL_SECURITY_AND_PLATFORM_REVIEW_GATE_2026-07-06.md,review_result,sentinel_ai,active_supporting,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MISSION_CONTROL_SECURITY_AND_PLATFORM_REVIEW_RESULT_2026-07-06.md,docs/governance/MISSION_CONTROL_SECURITY_AND_PLATFORM_REVIEW_RESULT_2026-07-06.md,MISSION_CONTROL_SECURITY_AND_PLATFORM_REVIEW_RESULT_2026-07-06.md,approval_result,sentinel_ai,active_supporting,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MISSION_CONTROL_TO_SENTINEL_MAPPING_2026-05-29.md,docs/governance/MISSION_CONTROL_TO_SENTINEL_MAPPING_2026-05-29.md,MISSION_CONTROL_TO_SENTINEL_MAPPING_2026-05-29.md,evidence,sentinel_ai,active_supporting,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MOB_COMPLETION_QUEUE_REFRESH_OVERLAY_2026-07-05.md,docs/GBP/assessments/MOB_COMPLETION_QUEUE_REFRESH_OVERLAY_2026-07-05.md,MOB_COMPLETION_QUEUE_REFRESH_OVERLAY_2026-07-05.md,operating_model,MOB,review_held,public,docs/NUNN_CORPORATION_MASTER_OPERATING_BINDER_2026-06-15.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MOB_FIRST_MOVEMENT_PACKET_GATE_8_REGRESSION_PROOF_2026-07-05.md,docs/GBP/assessments/MOB_FIRST_MOVEMENT_PACKET_GATE_8_REGRESSION_PROOF_2026-07-05.md,MOB_FIRST_MOVEMENT_PACKET_GATE_8_REGRESSION_PROOF_2026-07-05.md,operating_model,MOB,review_held,public,docs/NUNN_CORPORATION_MASTER_OPERATING_BINDER_2026-06-15.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MOB_MOVEMENT_MAP_2026-07-05.md,docs/GBP/assessments/MOB_MOVEMENT_MAP_2026-07-05.md,MOB_MOVEMENT_MAP_2026-07-05.md,operating_model,MOB,historical,public,docs/NUNN_CORPORATION_MASTER_OPERATING_BINDER_2026-06-15.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MOB_MOVEMENT_QUEUE_PROCESSING_RESULT_2026-07-05.md,docs/GBP/assessments/MOB_MOVEMENT_QUEUE_PROCESSING_RESULT_2026-07-05.md,MOB_MOVEMENT_QUEUE_PROCESSING_RESULT_2026-07-05.md,operating_model,MOB,historical,public,docs/NUNN_CORPORATION_MASTER_OPERATING_BINDER_2026-06-15.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MOB_NEXT_STEPS_TEMPLATE_2026-07-05.md,docs/GBP/assessments/MOB_NEXT_STEPS_TEMPLATE_2026-07-05.md,MOB_NEXT_STEPS_TEMPLATE_2026-07-05.md,operating_model,MOB,review_held,public,docs/NUNN_CORPORATION_MASTER_OPERATING_BINDER_2026-06-15.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MOB_VERIFICATION_MATRIX_ADDENDUM_2026-07-05.md,docs/GBP/assessments/MOB_VERIFICATION_MATRIX_ADDENDUM_2026-07-05.md,MOB_VERIFICATION_MATRIX_ADDENDUM_2026-07-05.md,operating_model,MOB,active_supporting,public,docs/NUNN_CORPORATION_MASTER_OPERATING_BINDER_2026-06-15.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MONDAY_DAILY_EXECUTIVE_CADENCE_2026-06-15.md,docs/GBP/assessments/MONDAY_DAILY_EXECUTIVE_CADENCE_2026-06-15.md,MONDAY_DAILY_EXECUTIVE_CADENCE_2026-06-15.md,operating_model,MOB,review_held,restricted,docs/NUNN_CORPORATION_MASTER_OPERATING_BINDER_2026-06-15.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MONDAY_EXECUTIVE_ROUTING_UPDATE_2026-06-15.md,docs/governance/MONDAY_EXECUTIVE_ROUTING_UPDATE_2026-06-15.md,MONDAY_EXECUTIVE_ROUTING_UPDATE_2026-06-15.md,cadence,sentinel_ai,review_held,held,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MONDAY_INTERNAL_SUPPORT_DISBURSEMENT_PACKET_2026-06-15.md,docs/governance/MONDAY_INTERNAL_SUPPORT_DISBURSEMENT_PACKET_2026-06-15.md,MONDAY_INTERNAL_SUPPORT_DISBURSEMENT_PACKET_2026-06-15.md,operating_model,sentinel_ai,review_held,held,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/MONDAY_WEEKLY_EXECUTIVE_CADENCE_START_2026-06-15.md,docs/GBP/assessments/MONDAY_WEEKLY_EXECUTIVE_CADENCE_START_2026-06-15.md,MONDAY_WEEKLY_EXECUTIVE_CADENCE_START_2026-06-15.md,operating_model,MOB,review_held,restricted,docs/NUNN_CORPORATION_MASTER_OPERATING_BINDER_2026-06-15.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/NEXT_RUNTIME_UPGRADE_CANDIDATE_SELECTION_2026-07-06.md,docs/GBP/assessments/NEXT_RUNTIME_UPGRADE_CANDIDATE_SELECTION_2026-07-06.md,NEXT_RUNTIME_UPGRADE_CANDIDATE_SELECTION_2026-07-06.md,template,MOB,review_held,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/NEXT_STEPS.md,docs/GBP/overlays/NEXT_STEPS.md,NEXT_STEPS.md,blueprint,MOB,review_held,public,docs/JULY_03_MASTER_OPERATING_BLUEPRINT_OVERLAY_2026-07-03.md,d by the,the,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/NEXT_STEPS_1_4_PROCESSING_RESULT_2026-07-03.md,docs/governance/NEXT_STEPS_1_4_PROCESSING_RESULT_2026-07-03.md,NEXT_STEPS_1_4_PROCESSING_RESULT_2026-07-03.md,approval_result,sentinel_ai,review_held,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/NEXT_STEPS_DEEP_DIVE_SUMMARIES_2026-07-03.md,docs/governance/NEXT_STEPS_DEEP_DIVE_SUMMARIES_2026-07-03.md,NEXT_STEPS_DEEP_DIVE_SUMMARIES_2026-07-03.md,approval_result,sentinel_ai,review_held,restricted,needs_owner_mapping,"d materials, and only then prepare an exact file movement",,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/NEXT_STEPS_GATES_1_4_PROCESSING_RESULT_2026-07-03.md,docs/governance/NEXT_STEPS_GATES_1_4_PROCESSING_RESULT_2026-07-03.md,NEXT_STEPS_GATES_1_4_PROCESSING_RESULT_2026-07-03.md,evidence,sentinel_ai,historical,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/NOTION_BRIEF_JUNE_SENTINELOS_PROGRESS_UPDATE_2026-06-18.md,docs/governance/NOTION_BRIEF_JUNE_SENTINELOS_PROGRESS_UPDATE_2026-06-18.md,NOTION_BRIEF_JUNE_SENTINELOS_PROGRESS_UPDATE_2026-06-18.md,policy,sentinel_ai,active_supporting,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
